DateTime,SENTIMENT,change
2022-05-12 13:15:00,3.2857142857142856,0.395004272
2022-05-12 13:20:00,2.6666666666666665,-0.582687378
2022-05-12 13:25:00,2.6923076923076925,0.449890137
2022-05-12 13:30:00,1.6666666666666667,0.050003052
2022-05-12 13:35:00,5.0,0.36000061
2022-05-12 13:40:00,2.5714285714285716,-0.116897583
2022-05-12 13:45:00,2.7777777777777777,-0.130004883
2022-05-12 13:50:00,2.0,-0.679992676
2022-05-12 13:55:00,3.0,-0.559997559
2022-05-12 14:00:00,3.1538461538461537,-0.119995117
2022-05-12 14:05:00,1.5,-0.018493652
2022-05-12 14:10:00,1.3333333333333333,0.445007324
2022-05-12 14:15:00,2.727272727272727,-0.310012817
2022-05-12 14:20:00,2.5,-0.159988403
2022-05-12 14:25:00,2.2857142857142856,0.202011108
2022-05-12 14:30:00,2.0,-0.665008545
2022-05-12 14:35:00,2.75,0.117996216
2022-05-12 14:40:00,3.375,-0.115005493
2022-05-12 14:45:00,2.125,-0.470001221
2022-05-12 14:50:00,3.2777777777777777,0.099014282
2022-05-12 14:55:00,2.3333333333333335,0.144897461
2022-05-12 15:00:00,2.6666666666666665,-0.203201294
2022-05-12 15:05:00,2.5,0.215011597
2022-05-12 15:10:00,2.7142857142857144,0.0
2022-05-12 15:15:00,2.857142857142857,-0.270004272
2022-05-12 15:20:00,3.6153846153846154,0.020095825
2022-05-12 15:25:00,1.4,0.039993286
2022-05-12 15:30:00,4.0,0.48500061
2022-05-12 15:35:00,3.0,-0.555099487
2022-05-12 15:40:00,1.25,0.061096191
2022-05-12 15:45:00,2.5,0.153411865
2022-05-12 15:50:00,3.0,0.915008545
2022-05-12 15:55:00,2.0,0.303695679
2022-06-12 09:30:00,1.0,-0.702194214
2022-06-12 09:35:00,3.8,-0.584991455
2022-06-12 09:40:00,3.25,-2.039993286
2022-06-12 09:45:00,3.6666666666666665,0.820007324
2022-06-12 09:50:00,1.0,-1.289993286
2022-06-12 09:55:00,3.0,-0.589492798
2022-06-12 10:00:00,3.0,-0.580001831
2022-06-12 10:05:00,3.6666666666666665,-0.034408569
2022-06-12 10:10:00,3.0,0.901000977
2022-06-12 10:15:00,3.0,-0.570007324
2022-06-12 10:20:00,5.0,0.819503784
2022-06-12 10:25:00,3.0,-0.350006104
2022-06-12 10:40:00,1.0,0.414901733
2022-06-12 10:45:00,4.0,0.415008545
2022-06-12 10:50:00,3.6666666666666665,-0.569992065
2022-06-12 10:55:00,2.0,0.491699219
2022-06-12 11:00:00,3.0,0.229995728
2022-06-12 11:05:00,2.6,0.589904785
2022-06-12 11:10:00,4.0,0.244995117
2022-06-12 11:15:00,2.4285714285714284,0.790008545
2022-06-12 11:20:00,4.333333333333333,0.819000244
2022-06-12 11:25:00,3.0,0.049804688
2022-06-12 11:30:00,3.3333333333333335,-0.337905884
2022-06-12 11:35:00,2.6,-0.159500122
2022-06-12 11:40:00,3.3333333333333335,0.589996338
2022-06-12 11:45:00,2.3333333333333335,-0.345001221
2022-06-12 11:50:00,3.0,0.070098877
2022-06-12 11:55:00,3.5,0.560699463
2022-06-12 12:00:00,3.3333333333333335,0.490005493
2022-06-12 12:05:00,3.0,-0.740097046
2022-06-12 12:10:00,1.0,-0.340103149
2022-06-12 12:15:00,3.8333333333333335,-1.248291016
2022-06-12 12:20:00,2.7142857142857144,0.384902954
2022-06-12 12:25:00,2.8333333333333335,-0.050003052
2022-06-12 12:30:00,1.8,0.394500732
2022-06-12 12:35:00,4.2,0.119491577
2022-06-12 12:40:00,2.375,0.480010986
2022-06-12 12:45:00,3.3333333333333335,0.11000061
2022-06-12 12:50:00,2.625,-0.104095459
2022-06-12 12:55:00,3.0,-0.455993652
2022-06-12 13:00:00,4.0,-0.29989624
2022-06-12 13:05:00,3.8333333333333335,-0.517501831
2022-06-12 13:10:00,3.75,-0.214996338
2022-06-12 13:15:00,2.0,0.479995728
2022-06-12 13:20:00,4.25,-0.065002441
2022-06-12 13:25:00,2.75,-0.196792603
2022-06-12 13:30:00,2.7777777777777777,-0.226806641
2022-06-12 13:35:00,1.0,0.619995117
2022-06-12 13:40:00,2.2,0.769897461
2022-06-12 13:45:00,2.8333333333333335,0.383804321
2022-06-12 13:50:00,2.5,-0.410003662
2022-06-12 13:55:00,2.0,0.190002441
2022-06-12 14:00:00,3.111111111111111,-0.470001221
2022-06-12 14:05:00,3.0,0.515197754
2022-06-12 14:10:00,2.3333333333333335,-0.512588501
2022-06-12 14:15:00,2.3333333333333335,-0.119888306
2022-06-12 14:20:00,2.75,0.159500122
2022-06-12 14:25:00,1.8,-0.752593994
2022-06-12 14:30:00,3.0,-0.085006714
2022-06-12 14:35:00,3.0,0.241989136
2022-06-12 14:40:00,3.25,0.678192139
2022-06-12 14:45:00,1.0,-0.055404663
2022-06-12 14:50:00,1.5714285714285714,0.790008545
2022-06-12 14:55:00,3.3333333333333335,-0.519989014
2022-06-12 15:00:00,5.0,0.524993896
2022-06-12 15:05:00,3.8181818181818183,-0.295898438
2022-06-12 15:10:00,3.4,-0.296508789
2022-06-12 15:15:00,1.25,-0.484985352
2022-06-12 15:20:00,4.2631578947368425,0.348800659
2022-06-12 15:25:00,1.6666666666666667,-0.020004272
2022-06-12 15:30:00,2.0,0.309997559
2022-06-12 15:35:00,1.0,0.250595093
2022-06-12 15:40:00,2.0,0.204696655
2022-06-12 15:45:00,3.0,0.659988403
2022-06-12 15:50:00,2.5,-0.300003052
2022-06-12 15:55:00,3.2,-0.309997559
2022-07-12 09:30:00,3.5,2.60609436
2022-07-12 09:35:00,1.0,1.379989624
2022-07-12 09:40:00,1.0,-1.994995117
2022-07-12 09:45:00,2.75,-2.323898315
2022-07-12 09:50:00,2.2,0.154998779
2022-07-12 09:55:00,2.1,-0.389907837
2022-07-12 10:00:00,3.6363636363636362,0.054794312
2022-07-12 10:05:00,2.5,0.325485229
2022-07-12 10:10:00,4.0,-0.494903564
2022-07-12 10:15:00,4.0,-0.119995117
2022-07-12 10:20:00,2.857142857142857,-0.320007324
2022-07-12 10:25:00,4.0,0.030502319
2022-07-12 10:30:00,2.4,-1.0
2022-07-12 10:35:00,3.5,-0.215805054
2022-07-12 10:40:00,3.6666666666666665,0.796691895
2022-07-12 10:45:00,3.0,0.975006104
2022-07-12 10:50:00,3.6666666666666665,0.349990845
2022-07-12 11:00:00,3.619047619047619,-0.100006104
2022-07-12 11:05:00,3.4,-0.050003052
2022-07-12 11:10:00,2.6,-0.614990234
2022-07-12 11:15:00,2.5,0.020004272
2022-07-12 11:20:00,1.0,-1.055999756
2022-07-12 11:25:00,3.4,0.020004272
2022-07-12 11:30:00,2.7857142857142856,-0.046707153
2022-07-12 11:35:00,2.0,0.324996948
2022-07-12 11:40:00,2.3333333333333335,-0.273101807
2022-07-12 11:45:00,2.6,-0.18989563
2022-07-12 11:50:00,1.0,-0.051513672
2022-07-12 11:55:00,4.5,0.338394165
2022-07-12 12:00:00,2.8333333333333335,-0.090011597
2022-07-12 12:05:00,2.888888888888889,0.309204102
2022-07-12 12:10:00,4.4,0.18031311
2022-07-12 12:15:00,1.0,-0.070602417
2022-07-12 12:20:00,3.0,0.029891968
2022-07-12 12:25:00,3.6666666666666665,-0.209991455
2022-07-12 12:30:00,2.3333333333333335,-0.104995728
2022-07-12 12:35:00,2.8333333333333335,-0.190002441
2022-07-12 12:40:00,3.1666666666666665,0.710006714
2022-07-12 12:45:00,5.0,0.519897461
2022-07-12 12:50:00,2.4285714285714284,0.25970459
2022-07-12 12:55:00,4.0,-0.034500122
2022-07-12 13:00:00,4.0,-0.43989563
